timestamp,buyer,seller,symbol,currency,price,quantity
95,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71386.0,1
97,Remy,Vinnie,ROSES,SEASHELLS,14960.0,5
97,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4004.0,5
100,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8002.0,9
108,Remy,Vinnie,CHOCOLATE,SEASHELLS,8000.0,5
116,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,9
117,Remy,Vinnie,ROSES,SEASHELLS,14949.0,2
122,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,4001.0,5
124,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,4001.0,9
126,Vinnie,Remy,CHOCOLATE,SEASHELLS,8005.0,5
127,Vinnie,Remy,CHOCOLATE,SEASHELLS,8004.0,6
127,Vinnie,Vladimir,ROSES,SEASHELLS,14933.0,4
130,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71400.0,9
131,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8007.0,10
136,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8007.0,10
137,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8006.0,7
138,Vinnie,Remy,CHOCOLATE,SEASHELLS,8006.0,7
139,Vinnie,Remy,ROSES,SEASHELLS,14934.0,4
139,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71382.0,9
142,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,9
143,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71405.0,5
144,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,7
144,Vinnie,Remy,ROSES,SEASHELLS,14930.0,3
146,Remy,Vinnie,ROSES,SEASHELLS,14926.0,1
150,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
150,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,5
155,Vinnie,Remy,CHOCOLATE,SEASHELLS,8012.0,8
156,Vinnie,Vladimir,ROSES,SEASHELLS,14925.0,6
157,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,7
157,Remy,Vinnie,CHOCOLATE,SEASHELLS,8014.0,7
158,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,5
159,Vinnie,Vladimir,ROSES,SEASHELLS,14923.0,7
164,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,9
167,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8010.0,7
169,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71391.0,1
171,Vinnie,Remy,CHOCOLATE,SEASHELLS,8010.0,6
173,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71364.0,3
174,Remy,Vinnie,ROSES,SEASHELLS,14912.0,3
175,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3998.0,6
176,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71338.0,6
180,Vinnie,Remy,ROSES,SEASHELLS,14907.0,3
183,Vinnie,Remy,CHOCOLATE,SEASHELLS,8007.0,5
184,Vinnie,Remy,ROSES,SEASHELLS,14906.0,1
188,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
197,Vinnie,Remy,CHOCOLATE,SEASHELLS,8017.0,5
198,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
200,Vinnie,Remy,CHOCOLATE,SEASHELLS,8016.0,6
200,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
202,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
205,Vinnie,Remy,ROSES,SEASHELLS,14931.0,3
208,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8019.0,9
210,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71400.0,10
211,Remy,Vinnie,ROSES,SEASHELLS,14927.0,2
215,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,7
216,Vinnie,Vladimir,ROSES,SEASHELLS,14919.0,4
218,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71403.0,4
218,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71403.0,5
218,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71404.0,1
225,Vinnie,Remy,ROSES,SEASHELLS,14905.0,3
225,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71364.0,9
234,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71386.0,6
236,Vinnie,Remy,ROSES,SEASHELLS,14898.0,4
238,Remy,Vinnie,ROSES,SEASHELLS,14901.0,3
241,Remy,Vinnie,ROSES,SEASHELLS,14896.0,2
241,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,7
253,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,8
254,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,7
256,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,9
257,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71425.0,1
257,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4002.0,5
260,Vinnie,Remy,CHOCOLATE,SEASHELLS,8031.0,6
264,Vinnie,Remy,STRAWBERRIES,SEASHELLS,4000.0,8
271,Vinnie,Remy,STRAWBERRIES,SEASHELLS,4001.0,8
274,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8030.0,7
277,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71402.0,2
277,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71402.0,4
280,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
285,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
286,Remy,Vinnie,ROSES,SEASHELLS,14878.0,2
291,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,9
293,Remy,Vinnie,CHOCOLATE,SEASHELLS,8037.0,8
296,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3998.0,7
297,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,7
298,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3998.0,10
299,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71402.0,1
300,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
301,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71402.0,6
302,Remy,Vinnie,ROSES,SEASHELLS,14891.0,2
302,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
304,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,5
304,Vinnie,Remy,CHOCOLATE,SEASHELLS,8036.0,6
305,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,4
311,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71426.0,1
316,Remy,Vinnie,CHOCOLATE,SEASHELLS,8040.0,7
318,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71422.0,4
318,Remy,Vinnie,ROSES,SEASHELLS,14885.0,4
322,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8042.0,8
325,Remy,Vinnie,ROSES,SEASHELLS,14886.0,5
334,Vinnie,Remy,CHOCOLATE,SEASHELLS,8034.0,8
337,Vinnie,Remy,ROSES,SEASHELLS,14883.0,3
337,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,6
338,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,6
339,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3996.0,5
340,Vinnie,Remy,ROSES,SEASHELLS,14888.0,1
345,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,9
347,Vinnie,Remy,ROSES,SEASHELLS,14889.0,3
347,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71398.0,7
351,Vinnie,Vladimir,ROSES,SEASHELLS,14891.0,3
352,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,6
354,Vinnie,Remy,ROSES,SEASHELLS,14890.0,2
354,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,4
355,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,6
356,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3996.0,11
360,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,7
361,Remy,Vinnie,CHOCOLATE,SEASHELLS,8038.0,5
367,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8037.0,8
369,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71390.0,2
369,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8036.0,9
369,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3996.0,8
370,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3996.0,6
383,Remy,Vinnie,CHOCOLATE,SEASHELLS,8042.0,8
385,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,4
396,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71411.0,4
399,Vinnie,Vladimir,ROSES,SEASHELLS,14878.0,6
399,Remy,Vinnie,CHOCOLATE,SEASHELLS,8036.0,5
400,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71410.0,2
401,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71432.0,8
402,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3999.0,11
404,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,4
405,Remy,Vinnie,ROSES,SEASHELLS,14881.0,5
406,Remy,Vinnie,ROSES,SEASHELLS,14877.0,4
407,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71420.0,2
407,Remy,Vladimir,ROSES,SEASHELLS,14874.0,4
409,Remy,Vinnie,CHOCOLATE,SEASHELLS,8035.0,5
410,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,5
412,Vinnie,Vladimir,ROSES,SEASHELLS,14877.0,9
415,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71429.0,6
416,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,8
417,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,4
418,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,7
422,Vinnie,Remy,ROSES,SEASHELLS,14881.0,5
442,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,9
443,Remy,Vinnie,ROSES,SEASHELLS,14863.0,3
444,Remy,Vinnie,CHOCOLATE,SEASHELLS,8039.0,7
446,Vinnie,Remy,CHOCOLATE,SEASHELLS,8038.0,6
449,Remy,Vinnie,CHOCOLATE,SEASHELLS,8039.0,7
450,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71422.0,1
450,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71423.0,1
461,Vinnie,Remy,CHOCOLATE,SEASHELLS,8051.0,8
462,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71489.0,5
462,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,4
462,Vinnie,Remy,ROSES,SEASHELLS,14854.0,5
465,Remy,Vinnie,CHOCOLATE,SEASHELLS,8051.0,6
470,Vinnie,Vladimir,ROSES,SEASHELLS,14840.0,9
473,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8046.0,10
474,Vinnie,Remy,ROSES,SEASHELLS,14835.0,2
479,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8048.0,7
481,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,6
484,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71438.0,10
485,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,9
487,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3995.0,6
489,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,8
490,Vinnie,Remy,ROSES,SEASHELLS,14824.0,5
491,Vinnie,Remy,ROSES,SEASHELLS,14826.0,4
495,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3992.0,8
498,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3994.0,4
499,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,7
500,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8046.0,4
502,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3992.0,10
503,Vinnie,Vladimir,ROSES,SEASHELLS,14805.0,7
518,Vinnie,Remy,CHOCOLATE,SEASHELLS,8044.0,7
523,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3990.0,6
529,Vinnie,Remy,CHOCOLATE,SEASHELLS,8037.0,7
533,Remy,Vinnie,ROSES,SEASHELLS,14793.0,1
534,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,11
542,Vinnie,Remy,ROSES,SEASHELLS,14777.0,4
542,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71248.0,1
542,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71247.0,5
548,Vinnie,Remy,ROSES,SEASHELLS,14769.0,2
550,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3989.0,5
552,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,8
557,Remy,Vinnie,ROSES,SEASHELLS,14765.0,3
560,Vinnie,Remy,CHOCOLATE,SEASHELLS,8029.0,8
564,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71201.0,8
573,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
574,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,8
575,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71205.0,4
575,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71200.0,1
575,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71199.0,2
576,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71201.0,6
578,Vinnie,Remy,ROSES,SEASHELLS,14753.0,1
579,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,7
579,Vinnie,Remy,ROSES,SEASHELLS,14756.0,5
580,Vinnie,Remy,ROSES,SEASHELLS,14755.0,5
581,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71195.0,6
581,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71196.0,1
582,Remy,Vinnie,ROSES,SEASHELLS,14762.0,5
585,Remy,Vinnie,CHOCOLATE,SEASHELLS,8034.0,6
586,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3989.0,9
588,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3990.0,4
589,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71207.0,5
589,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,9
591,Vinnie,Remy,CHOCOLATE,SEASHELLS,8032.0,5
593,Remy,Vinnie,ROSES,SEASHELLS,14763.0,3
596,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3990.0,10
598,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,10
607,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3991.0,4
614,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71240.0,2
615,Vinnie,Remy,CHOCOLATE,SEASHELLS,8038.0,8
616,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,6
621,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3991.0,10
624,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71284.0,9
626,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8037.0,9
626,Vinnie,Remy,ROSES,SEASHELLS,14757.0,5
628,Vinnie,Remy,ROSES,SEASHELLS,14765.0,4
628,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3991.0,4
635,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3989.0,4
638,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71298.0,2
641,Remy,Vinnie,CHOCOLATE,SEASHELLS,8041.0,8
645,Vinnie,Remy,ROSES,SEASHELLS,14765.0,2
646,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,10
652,Vinnie,Remy,CHOCOLATE,SEASHELLS,8035.0,7
654,Vinnie,Remy,ROSES,SEASHELLS,14767.0,5
655,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,5
659,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8032.0,4
661,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,7
665,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71293.0,2
665,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,7
665,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71292.0,6
666,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,9
667,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71295.0,5
671,Vinnie,Remy,CHOCOLATE,SEASHELLS,8029.0,8
671,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71282.0,1
671,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3988.0,7
681,Remy,Vinnie,CHOCOLATE,SEASHELLS,8026.0,8
682,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71256.0,2
682,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71255.0,4
685,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,6
686,Remy,Vinnie,ROSES,SEASHELLS,14768.0,2
687,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8029.0,4
690,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,4
692,Remy,Vinnie,ROSES,SEASHELLS,14770.0,4
696,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71295.0,1
696,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71294.0,4
696,Vinnie,Remy,ROSES,SEASHELLS,14767.0,2
697,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,11
700,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
702,Vinnie,Remy,CHOCOLATE,SEASHELLS,8034.0,6
706,Remy,Vinnie,ROSES,SEASHELLS,14782.0,2
710,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3988.0,8
712,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
714,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,7
715,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8029.0,7
717,Vinnie,Remy,CHOCOLATE,SEASHELLS,8027.0,7
722,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3990.0,10
724,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71265.0,9
727,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,5
728,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71240.0,2
729,Remy,Vinnie,ROSES,SEASHELLS,14785.0,3
732,Remy,Vinnie,ROSES,SEASHELLS,14778.0,1
736,Vinnie,Remy,ROSES,SEASHELLS,14768.0,3
748,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71271.0,2
748,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71271.0,4
750,Remy,Vinnie,ROSES,SEASHELLS,14779.0,4
751,Vinnie,Remy,ROSES,SEASHELLS,14777.0,2
752,Remy,Vinnie,CHOCOLATE,SEASHELLS,8034.0,7
754,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,8
760,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,10
767,Vinnie,Remy,ROSES,SEASHELLS,14779.0,3
768,Vinnie,Remy,ROSES,SEASHELLS,14780.0,4
770,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,8
771,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,6
775,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71212.0,4
775,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71213.0,2
775,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
777,Vinnie,Remy,ROSES,SEASHELLS,14778.0,1
780,Remy,Vinnie,CHOCOLATE,SEASHELLS,8030.0,8
781,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3985.0,9
789,Remy,Vinnie,ROSES,SEASHELLS,14766.0,3
789,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,10
797,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71178.0,2
800,Vinnie,Vladimir,ROSES,SEASHELLS,14752.0,11
804,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,6
805,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,4
807,Vinnie,Remy,ROSES,SEASHELLS,14760.0,3
808,Remy,Vinnie,ROSES,SEASHELLS,14763.0,4
809,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3986.0,8
813,Remy,Vinnie,CHOCOLATE,SEASHELLS,8024.0,5
815,Remy,Vinnie,CHOCOLATE,SEASHELLS,8023.0,8
824,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,11
827,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,6
828,Remy,Vinnie,ROSES,SEASHELLS,14750.0,5
835,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,3
838,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71161.0,10
838,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8025.0,10
846,Remy,Vinnie,ROSES,SEASHELLS,14724.0,2
855,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3984.0,6
855,Remy,Vinnie,ROSES,SEASHELLS,14724.0,5
859,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3984.0,5
860,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71109.0,1
861,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8026.0,6
862,Vinnie,Remy,ROSES,SEASHELLS,14733.0,4
871,Vinnie,Remy,ROSES,SEASHELLS,14730.0,3
873,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3983.0,3
873,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8024.0,9
873,Remy,Vinnie,ROSES,SEASHELLS,14736.0,2
875,Remy,Vinnie,CHOCOLATE,SEASHELLS,8026.0,7
876,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,10
879,Vinnie,Remy,ROSES,SEASHELLS,14745.0,1
885,Remy,Vinnie,ROSES,SEASHELLS,14750.0,2
886,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71126.0,1
890,Vinnie,Remy,ROSES,SEASHELLS,14750.0,1
891,Vinnie,Remy,ROSES,SEASHELLS,14750.0,1
895,Vinnie,Remy,CHOCOLATE,SEASHELLS,8023.0,8
896,Vinnie,Remy,ROSES,SEASHELLS,14746.0,1
902,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3987.0,9
904,Vinnie,Remy,CHOCOLATE,SEASHELLS,8025.0,5
916,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,6
918,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,9
928,Remy,Vinnie,ROSES,SEASHELLS,14768.0,2
930,Vinnie,Remy,CHOCOLATE,SEASHELLS,8024.0,5
936,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8022.0,10
936,Remy,Vinnie,ROSES,SEASHELLS,14765.0,1
944,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3989.0,4
945,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,7
946,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,7
947,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,5
951,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3990.0,12
952,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71150.0,1
952,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71150.0,5
952,Vinnie,Remy,CHOCOLATE,SEASHELLS,8020.0,8
954,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,5
957,Remy,Vinnie,ROSES,SEASHELLS,14783.0,3
958,Vinnie,Remy,ROSES,SEASHELLS,14779.0,1
961,Vinnie,Vladimir,ROSES,SEASHELLS,14786.0,4
963,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71178.0,5
965,Remy,Vinnie,ROSES,SEASHELLS,14786.0,2
970,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71193.0,2
973,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3993.0,11
974,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3993.0,7
976,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3995.0,7
979,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71211.0,9
980,Vinnie,Remy,ROSES,SEASHELLS,14784.0,3
982,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3995.0,8
987,Vinnie,Remy,CHOCOLATE,SEASHELLS,8023.0,7
990,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,5
995,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,6
1003,Remy,Vinnie,ROSES,SEASHELLS,14787.0,4
1004,Vinnie,Remy,CHOCOLATE,SEASHELLS,8028.0,8
1007,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,10
1008,Vinnie,Vladimir,ROSES,SEASHELLS,14798.0,8
