timestamp,buyer,seller,symbol,currency,price,quantity
74,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
74,Remy,Valentina,STARFRUIT,SEASHELLS,5003.0,1
75,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
78,Rhianna,Valentina,STARFRUIT,SEASHELLS,5002.0,1
78,Rhianna,Vladimir,STARFRUIT,SEASHELLS,5002.0,1
86,Remy,Valentina,STARFRUIT,SEASHELLS,5004.0,1
86,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
87,Adam,Valentina,STARFRUIT,SEASHELLS,5002.0,9
87,Remy,Valentina,STARFRUIT,SEASHELLS,5004.0,2
87,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,2
88,Remy,Valentina,STARFRUIT,SEASHELLS,5003.0,1
88,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
96,Vinnie,Ruby,AMETHYSTS,SEASHELLS,10000.0,3
101,Vinnie,Remy,AMETHYSTS,SEASHELLS,9998.0,1
102,Vinnie,Remy,STARFRUIT,SEASHELLS,4996.0,1
102,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
111,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
111,Amelia,Valentina,STARFRUIT,SEASHELLS,5005.0,12
111,Remy,Valentina,STARFRUIT,SEASHELLS,5005.0,2
113,Valentina,Remy,STARFRUIT,SEASHELLS,4998.0,1
114,Valentina,Remy,STARFRUIT,SEASHELLS,4997.0,1
120,Valentina,Rhianna,STARFRUIT,SEASHELLS,4999.0,2
120,Vladimir,Rhianna,STARFRUIT,SEASHELLS,4999.0,2
130,Rhianna,Valentina,STARFRUIT,SEASHELLS,5001.0,2
130,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
135,Valentina,Remy,STARFRUIT,SEASHELLS,4998.0,1
136,Vinnie,Remy,AMETHYSTS,SEASHELLS,9998.0,1
139,Valentina,Remy,STARFRUIT,SEASHELLS,4998.0,2
139,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
139,Valentina,Remy,AMETHYSTS,SEASHELLS,9996.0,1
140,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,7
143,Valentina,Remy,STARFRUIT,SEASHELLS,4998.0,1
150,Vladimir,Remy,STARFRUIT,SEASHELLS,4998.0,1
151,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,4
154,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002.0,5
164,Valentina,Vinnie,STARFRUIT,SEASHELLS,4998.0,6
170,Ruby,Valentina,STARFRUIT,SEASHELLS,5003.0,9
172,Valentina,Remy,STARFRUIT,SEASHELLS,4996.0,1
173,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
174,Amelia,Valentina,STARFRUIT,SEASHELLS,5003.0,10
180,Ruby,Valentina,STARFRUIT,SEASHELLS,5002.0,4
181,Valentina,Remy,STARFRUIT,SEASHELLS,4996.0,1
182,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
182,Vladimir,Ruby,STARFRUIT,SEASHELLS,4996.0,8
183,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
183,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
183,Remy,Vladimir,STARFRUIT,SEASHELLS,5000.0,2
185,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,5
186,Valentina,Remy,STARFRUIT,SEASHELLS,4996.0,1
192,Valentina,Remy,STARFRUIT,SEASHELLS,4996.0,1
194,Vinnie,Remy,STARFRUIT,SEASHELLS,4996.0,1
195,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
196,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
199,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
202,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
203,Remy,Valentina,STARFRUIT,SEASHELLS,5002.0,1
206,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
206,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995.0,9
209,Remy,Valentina,STARFRUIT,SEASHELLS,5002.0,1
209,Remy,Remy,AMETHYSTS,SEASHELLS,9998.0,1
213,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
213,Remy,Valentina,STARFRUIT,SEASHELLS,5002.0,1
214,Remy,Vladimir,STARFRUIT,SEASHELLS,5001.0,1
218,Remy,Vladimir,STARFRUIT,SEASHELLS,5001.0,1
223,Valentina,Remy,STARFRUIT,SEASHELLS,4997.0,1
227,Amelia,Rhianna,AMETHYSTS,SEASHELLS,9998.0,1
229,Valentina,Rhianna,STARFRUIT,SEASHELLS,4998.0,2
230,Adam,Rhianna,AMETHYSTS,SEASHELLS,9998.0,4
231,Remy,Vladimir,STARFRUIT,SEASHELLS,5001.0,1
233,Vinnie,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
239,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,3
239,Valentina,Ruby,AMETHYSTS,SEASHELLS,9995.0,8
240,Rhianna,Vladimir,STARFRUIT,SEASHELLS,5001.0,3
242,Valentina,Ruby,STARFRUIT,SEASHELLS,4996.0,5
243,Remy,Ruby,AMETHYSTS,SEASHELLS,10002.0,1
245,Remy,Valentina,STARFRUIT,SEASHELLS,5002.0,1
246,Valentina,Ruby,AMETHYSTS,SEASHELLS,9996.0,2
246,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,2
247,Ruby,Vladimir,STARFRUIT,SEASHELLS,5001.0,6
251,Remy,Valentina,STARFRUIT,SEASHELLS,5001.0,1
251,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
254,Valentina,Ruby,STARFRUIT,SEASHELLS,4995.0,7
256,Remy,Vladimir,STARFRUIT,SEASHELLS,4999.0,2
256,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,2
257,Adam,Valentina,AMETHYSTS,SEASHELLS,10002.0,3
257,Adam,Vladimir,AMETHYSTS,SEASHELLS,10002.0,8
263,Valentina,Remy,STARFRUIT,SEASHELLS,4994.0,1
264,Valentina,Remy,STARFRUIT,SEASHELLS,4994.0,1
264,Amelia,Valentina,AMETHYSTS,SEASHELLS,10005.0,9
267,Remy,Vladimir,STARFRUIT,SEASHELLS,4998.0,1
270,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
270,Valentina,Rhianna,STARFRUIT,SEASHELLS,4993.0,4
272,Valentina,Remy,STARFRUIT,SEASHELLS,4991.0,1
273,Ruby,Valentina,STARFRUIT,SEASHELLS,4998.0,11
277,Vinnie,Rhianna,AMETHYSTS,SEASHELLS,9998.0,3
277,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,1
279,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,4
280,Remy,Valentina,STARFRUIT,SEASHELLS,4999.0,1
280,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,1
283,Remy,Vladimir,STARFRUIT,SEASHELLS,4997.0,1
283,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
283,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998.0,1
286,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
294,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
294,Remy,Valentina,STARFRUIT,SEASHELLS,4998.0,2
295,Vladimir,Rhianna,AMETHYSTS,SEASHELLS,9998.0,3
295,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
299,Remy,Vladimir,STARFRUIT,SEASHELLS,4995.0,1
303,Remy,Valentina,STARFRUIT,SEASHELLS,4996.0,1
304,Valentina,Remy,STARFRUIT,SEASHELLS,4991.0,1
304,Ruby,Vinnie,AMETHYSTS,SEASHELLS,10004.0,1
304,Ruby,Valentina,AMETHYSTS,SEASHELLS,10004.0,6
309,Valentina,Remy,STARFRUIT,SEASHELLS,4992.0,1
310,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
310,Valentina,Remy,STARFRUIT,SEASHELLS,4992.0,1
312,Valentina,Remy,STARFRUIT,SEASHELLS,4992.0,1
313,Remy,Valentina,STARFRUIT,SEASHELLS,4997.0,1
313,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
314,Ruby,Valentina,STARFRUIT,SEASHELLS,4999.0,4
316,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,3
318,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
321,Valentina,Remy,STARFRUIT,SEASHELLS,4991.0,1
321,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002.0,4
325,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
327,Remy,Valentina,STARFRUIT,SEASHELLS,4996.0,1
328,Valentina,Remy,STARFRUIT,SEASHELLS,4990.0,2
328,Vinnie,Amelia,STARFRUIT,SEASHELLS,4991.0,2
328,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,2
328,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,2
332,Vladimir,Remy,STARFRUIT,SEASHELLS,4990.0,1
333,Remy,Adam,STARFRUIT,SEASHELLS,4995.0,1
333,Valentina,Adam,STARFRUIT,SEASHELLS,4991.0,8
335,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002.0,3
339,Remy,Valentina,STARFRUIT,SEASHELLS,4995.0,1
340,Remy,Remy,STARFRUIT,SEASHELLS,4995.0,1
340,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
341,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
350,Valentina,Rhianna,STARFRUIT,SEASHELLS,4993.0,4
353,Vladimir,Remy,STARFRUIT,SEASHELLS,4993.0,1
356,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
358,Vladimir,Remy,STARFRUIT,SEASHELLS,4993.0,1
362,Valentina,Rhianna,STARFRUIT,SEASHELLS,4994.0,3
363,Remy,Valentina,STARFRUIT,SEASHELLS,4999.0,1
363,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,1
365,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,4
368,Vinnie,Remy,STARFRUIT,SEASHELLS,4993.0,1
372,Amelia,Valentina,STARFRUIT,SEASHELLS,4998.0,10
374,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
379,Valentina,Ruby,AMETHYSTS,SEASHELLS,9995.0,4
380,Valentina,Amelia,STARFRUIT,SEASHELLS,4991.0,11
384,Ruby,Vinnie,AMETHYSTS,SEASHELLS,10004.0,2
385,Adam,Valentina,AMETHYSTS,SEASHELLS,10002.0,6
385,Remy,Vladimir,STARFRUIT,SEASHELLS,4996.0,1
388,Vinnie,Rhianna,STARFRUIT,SEASHELLS,4993.0,5
389,Valentina,Remy,STARFRUIT,SEASHELLS,4991.0,2
389,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,2
391,Ruby,Vladimir,AMETHYSTS,SEASHELLS,10002.0,5
393,Vinnie,Remy,STARFRUIT,SEASHELLS,4993.0,1
393,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
394,Vladimir,Remy,STARFRUIT,SEASHELLS,4993.0,1
395,Remy,Valentina,STARFRUIT,SEASHELLS,4998.0,1
398,Valentina,Rhianna,STARFRUIT,SEASHELLS,4993.0,4
401,Vinnie,Amelia,STARFRUIT,SEASHELLS,4992.0,1
402,Rhianna,Valentina,STARFRUIT,SEASHELLS,4997.0,5
403,Valentina,Rhianna,STARFRUIT,SEASHELLS,4994.0,2
406,Vladimir,Remy,STARFRUIT,SEASHELLS,4992.0,1
407,Rhianna,Valentina,STARFRUIT,SEASHELLS,4996.0,3
409,Valentina,Rhianna,STARFRUIT,SEASHELLS,4992.0,3
411,Adam,Remy,STARFRUIT,SEASHELLS,4991.0,1
411,Adam,Valentina,STARFRUIT,SEASHELLS,4995.0,9
415,Remy,Vinnie,AMETHYSTS,SEASHELLS,10002.0,1
415,Ruby,Vinnie,AMETHYSTS,SEASHELLS,10000.0,2
416,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,1
416,Valentina,Remy,STARFRUIT,SEASHELLS,4990.0,1
429,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
429,Remy,Vladimir,STARFRUIT,SEASHELLS,4993.0,1
431,Remy,Vladimir,STARFRUIT,SEASHELLS,4994.0,2
431,Valentina,Amelia,STARFRUIT,SEASHELLS,4989.0,14
431,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
434,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
435,Valentina,Remy,STARFRUIT,SEASHELLS,4990.0,1
437,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
439,Valentina,Remy,STARFRUIT,SEASHELLS,4990.0,1
439,Remy,Valentina,STARFRUIT,SEASHELLS,4997.0,2
439,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,2
440,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
447,Remy,Valentina,STARFRUIT,SEASHELLS,4995.0,1
448,Vinnie,Amelia,AMETHYSTS,SEASHELLS,9996.0,1
451,Valentina,Remy,STARFRUIT,SEASHELLS,4988.0,1
451,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
458,Vinnie,Amelia,AMETHYSTS,SEASHELLS,9996.0,1
458,Valentina,Amelia,AMETHYSTS,SEASHELLS,9996.0,10
462,Vinnie,Remy,AMETHYSTS,SEASHELLS,9998.0,1
463,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,1
463,Vladimir,Remy,STARFRUIT,SEASHELLS,4987.0,1
468,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
468,Vinnie,Remy,STARFRUIT,SEASHELLS,4987.0,1
468,Valentina,Remy,STARFRUIT,SEASHELLS,4986.0,2
472,Remy,Valentina,STARFRUIT,SEASHELLS,4992.0,1
473,Vinnie,Ruby,STARFRUIT,SEASHELLS,4988.0,2
477,Vinnie,Remy,STARFRUIT,SEASHELLS,4988.0,1
483,Valentina,Remy,STARFRUIT,SEASHELLS,4988.0,1
483,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,1
486,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,1
486,Valentina,Remy,STARFRUIT,SEASHELLS,4989.0,1
486,Remy,Vladimir,STARFRUIT,SEASHELLS,4994.0,1
489,Valentina,Remy,STARFRUIT,SEASHELLS,4988.0,1
493,Remy,Valentina,STARFRUIT,SEASHELLS,4994.0,1
493,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,1
497,Vladimir,Remy,STARFRUIT,SEASHELLS,4988.0,2
497,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,2
499,Valentina,Remy,STARFRUIT,SEASHELLS,4986.0,1
500,Vladimir,Ruby,STARFRUIT,SEASHELLS,4986.0,5
502,Vinnie,Remy,STARFRUIT,SEASHELLS,4986.0,1
502,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
503,Vinnie,Remy,STARFRUIT,SEASHELLS,4986.0,1
504,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,2
504,Vladimir,Remy,STARFRUIT,SEASHELLS,4986.0,2
509,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,2
510,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
510,Vladimir,Remy,STARFRUIT,SEASHELLS,4986.0,1
513,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,1
516,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
516,Remy,Vladimir,STARFRUIT,SEASHELLS,4990.0,1
519,Adam,Vladimir,AMETHYSTS,SEASHELLS,10002.0,2
520,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
522,Valentina,Remy,STARFRUIT,SEASHELLS,4985.0,1
523,Vinnie,Remy,STARFRUIT,SEASHELLS,4985.0,1
527,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,3
530,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
532,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
533,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
536,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
536,Valentina,Remy,STARFRUIT,SEASHELLS,4985.0,1
537,Remy,Valentina,STARFRUIT,SEASHELLS,4992.0,2
537,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,2
539,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
543,Valentina,Ruby,STARFRUIT,SEASHELLS,4986.0,11
543,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
546,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,1
546,Valentina,Ruby,AMETHYSTS,SEASHELLS,9996.0,5
546,Valentina,Remy,STARFRUIT,SEASHELLS,4986.0,1
547,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,1
549,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002.0,3
552,Remy,Vladimir,STARFRUIT,SEASHELLS,4989.0,1
561,Amelia,Valentina,STARFRUIT,SEASHELLS,4990.0,14
561,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,1
561,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,1
563,Vinnie,Remy,STARFRUIT,SEASHELLS,4983.0,1
565,Vladimir,Remy,STARFRUIT,SEASHELLS,4982.0,1
565,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
567,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
570,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,1
570,Remy,Vinnie,STARFRUIT,SEASHELLS,4989.0,1
571,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
571,Valentina,Rhianna,STARFRUIT,SEASHELLS,4985.0,3
572,Valentina,Rhianna,STARFRUIT,SEASHELLS,4985.0,4
572,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
573,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
574,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,1
577,Rhianna,Remy,AMETHYSTS,SEASHELLS,10002.0,2
577,Valentina,Remy,STARFRUIT,SEASHELLS,4985.0,2
578,Valentina,Remy,STARFRUIT,SEASHELLS,4984.0,1
583,Remy,Vladimir,STARFRUIT,SEASHELLS,4988.0,1
584,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,1
586,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
588,Valentina,Ruby,STARFRUIT,SEASHELLS,4982.0,5
588,Vinnie,Remy,STARFRUIT,SEASHELLS,4983.0,1
590,Ruby,Valentina,STARFRUIT,SEASHELLS,4991.0,10
595,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,4
597,Adam,Vladimir,AMETHYSTS,SEASHELLS,10002.0,6
598,Valentina,Vinnie,STARFRUIT,SEASHELLS,4985.0,5
599,Valentina,Remy,STARFRUIT,SEASHELLS,4983.0,1
600,Remy,Valentina,STARFRUIT,SEASHELLS,4987.0,1
602,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
602,Valentina,Remy,AMETHYSTS,SEASHELLS,9996.0,1
602,Valentina,Remy,STARFRUIT,SEASHELLS,4983.0,1
602,Vinnie,Remy,STARFRUIT,SEASHELLS,4983.0,1
603,Valentina,Amelia,AMETHYSTS,SEASHELLS,9996.0,6
603,Vinnie,Amelia,AMETHYSTS,SEASHELLS,9996.0,2
604,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998.0,1
605,Valentina,Rhianna,STARFRUIT,SEASHELLS,4985.0,3
605,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
606,Valentina,Remy,STARFRUIT,SEASHELLS,4984.0,1
611,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,2
611,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
611,Rhianna,Valentina,STARFRUIT,SEASHELLS,4987.0,5
611,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
613,Remy,Vladimir,STARFRUIT,SEASHELLS,4987.0,1
623,Remy,Vinnie,AMETHYSTS,SEASHELLS,10004.0,1
623,Remy,Vladimir,STARFRUIT,SEASHELLS,4987.0,1
626,Valentina,Remy,STARFRUIT,SEASHELLS,4984.0,1
629,Ruby,Vladimir,STARFRUIT,SEASHELLS,4989.0,6
629,Ruby,Valentina,STARFRUIT,SEASHELLS,4989.0,1
630,Valentina,Vinnie,STARFRUIT,SEASHELLS,4986.0,6
630,Vinnie,Adam,STARFRUIT,SEASHELLS,4984.0,1
630,Valentina,Adam,STARFRUIT,SEASHELLS,4984.0,9
632,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
632,Vladimir,Remy,STARFRUIT,SEASHELLS,4984.0,1
633,Remy,Valentina,STARFRUIT,SEASHELLS,4991.0,2
633,Remy,Remy,AMETHYSTS,SEASHELLS,9998.0,1
635,Valentina,Adam,AMETHYSTS,SEASHELLS,9998.0,6
637,Vinnie,Ruby,AMETHYSTS,SEASHELLS,9996.0,1
638,Vinnie,Ruby,STARFRUIT,SEASHELLS,4983.0,1
642,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,2
642,Valentina,Remy,STARFRUIT,SEASHELLS,4982.0,2
645,Remy,Valentina,STARFRUIT,SEASHELLS,4989.0,2
645,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
645,Remy,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
646,Remy,Vladimir,STARFRUIT,SEASHELLS,4988.0,1
649,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
653,Vinnie,Remy,AMETHYSTS,SEASHELLS,9998.0,1
653,Vinnie,Ruby,AMETHYSTS,SEASHELLS,10000.0,2
654,Vladimir,Remy,STARFRUIT,SEASHELLS,4983.0,1
655,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
656,Valentina,Remy,AMETHYSTS,SEASHELLS,9995.0,1
656,Vladimir,Remy,STARFRUIT,SEASHELLS,4983.0,1
658,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
658,Vladimir,Remy,STARFRUIT,SEASHELLS,4983.0,1
659,Valentina,Remy,AMETHYSTS,SEASHELLS,9998.0,1
660,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,1
662,Valentina,Adam,STARFRUIT,SEASHELLS,4983.0,8
667,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998.0,2
670,Vladimir,Remy,STARFRUIT,SEASHELLS,4984.0,1
672,Remy,Valentina,STARFRUIT,SEASHELLS,4989.0,1
674,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996.0,1
674,Valentina,Remy,STARFRUIT,SEASHELLS,4983.0,2
677,Rhianna,Valentina,STARFRUIT,SEASHELLS,4988.0,4
679,Vladimir,Remy,STARFRUIT,SEASHELLS,4984.0,2
679,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998.0,2
680,Valentina,Remy,STARFRUIT,SEASHELLS,4984.0,1
680,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,5
680,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005.0,3
681,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002.0,1
682,Remy,Valentina,STARFRUIT,SEASHELLS,4989.0,1
685,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
686,Remy,Rhianna,STARFRUIT,SEASHELLS,4985.0,1
689,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
689,Remy,Valentina,STARFRUIT,SEASHELLS,4990.0,1
690,Valentina,Amelia,STARFRUIT,SEASHELLS,4984.0,9
693,Remy,Valentina,STARFRUIT,SEASHELLS,4992.0,2
693,Remy,Valentina,AMETHYSTS,SEASHELLS,10005.0,2
694,Remy,Valentina,STARFRUIT,SEASHELLS,4991.0,1
696,Vladimir,Amelia,STARFRUIT,SEASHELLS,4986.0,1
696,Valentina,Amelia,STARFRUIT,SEASHELLS,4986.0,8
704,Valentina,Remy,STARFRUIT,SEASHELLS,4985.0,0
704,Vinnie,Adam,STARFRUIT,SEASHELLS,4985.0,1
704,Valentina,Adam,STARFRUIT,SEASHELLS,4985.0,7
704,Vinnie,Remy,STARFRUIT,SEASHELLS,4985.0,1
714,Valentina,Remy,STARFRUIT,SEASHELLS,4984.0,1
716,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995.0,10
721,Adam,Valentina,STARFRUIT,SEASHELLS,4988.0,9
726,Remy,Vladimir,STARFRUIT,SEASHELLS,4990.0,1
739,Valentina,Remy,STARFRUIT,SEASHELLS,4982.0,1
741,Remy,Valentina,AMETHYSTS,SEASHELLS,10002.0,1
744,Remy,Vinnie,STARFRUIT,SEASHELLS,4987.0,1
